gender,year,ending,counts,prop
F,1975,h,42882,0.02942466080533901
F,1975,i,61529,0.04221981145216417
F,1975,j,5,3.43088717939217e-06
F,1975,k,527,0.00036161550870793474
F,1975,l,51941,0.03564074219696174
F,1975,m,2953,0.002026281968149016
F,1975,n,127225,0.08729892427963377
F,1975,o,3541,0.002429754300445535
F,1975,p,45,3.087798461452953e-05
F,1975,r,93638,0.0642522827407848
F,1975,s,8129,0.005577936376255791
F,1975,t,9420,0.006463791445974849
F,1975,u,236,0.00016193787486731042
F,1975,v,25,1.7154435896960852e-05
F,1975,w,323,0.00022163531178873418
F,1975,x,77,5.283566256263942e-05
F,1975,y,230296,0.15802391877305985
F,1975,z,848,0.0005818784656249121
F,1976,a,541829,0.36988651413248574
F,1976,b,28,1.9114559013470303e-05
F,1976,c,382,0.0002607771979694877
F,1976,d,2130,0.0014540718106675623
F,1976,e,289385,0.19755238071832512
F,1976,f,10,6.826628219096536e-06
F,1976,g,465,0.00031743821218798893
F,1976,h,48798,0.03331258038354728
F,1976,i,58721,0.040086643565356773
F,1976,k,597,0.00040754970468006327
F,1976,l,51176,0.03493595257404843
F,1976,m,2621,0.0017892592562252024
F,1976,n,126796,0.08655891516685645
F,1976,o,3170,0.002164041145453602
F,1976,p,50,3.413314109548268e-05
F,1976,r,96205,0.06567557678181823
F,1976,s,7839,0.005351393860949775
F,1976,t,8689,0.005931657259572981
F,1976,u,244,0.00016656972854595548
F,1976,v,22,1.5018582082012382e-05
F,1976,w,344,0.00023483601073692086
F,1976,x,110,7.50929104100619e-05
F,1976,y,224359,0.153161548060828
F,1976,z,882,0.0006021086089243146
F,1977,a,572293,0.3734194890426172
F,1977,b,42,2.7404875718888617e-05
F,1977,c,346,0.00022576397616036811
F,1977,d,2060,0.001344143904307394
F,1977,e,293127,0.19126450011549198
F,1977,f,20,1.3049940818518387e-05
F,1977,g,393,0.0002564313370838863
F,1977,h,59502,0.03882487892917406
F,1977,i,59111,0.03856975258617202
F,1977,j,12,7.829964491111034e-06
F,1977,k,620,0.00040454816537407003
F,1977,l,56498,0.036864777818232594
F,1977,m,2528,0.0016495125194607243
F,1977,n,136212,0.08887792693860133
F,1977,o,2814,0.0018361266731655372
F,1977,p,40,2.6099881637036775e-05
F,1977,r,98821,0.06448041008134028
F,1977,s,7815,0.00509926437483606
F,1977,t,8922,0.005821578599141053
F,1977,u,246,0.00016051427206777616
F,1977,v,21,1.3702437859444308e-05
F,1977,w,369,0.00024077140810166425
F,1977,x,118,7.699465082925849e-05
F,1977,y,229771,0.14992489759058944
F,1977,z,873,0.0005696299167283277
F,1978,a,573978,0.3748447338826913
F,1978,b,53,3.4612425730224227e-05
F,1978,c,373,0.0002435931093844082
F,1978,d,1870,0.0012212308701041376
F,1978,e,292001,0.19069552689907932
F,1978,f,8,5.2245170913546e-06
F,1978,g,414,0.00027036875947760054
F,1978,h,60379,0.03943138968236242
F,1978,i,56980,0.03721162298317314
F,1978,j,8,5.2245170913546e-06
F,1978,k,671,0.0004382063710373671
F,1978,l,62732,0.04096805077185709
F,1978,m,2223,0.0014517626867601595
F,1978,n,137101,0.08953581471772587
F,1978,o,2726,0.0017802541988790799
F,1978,p,61,3.983694282157882e-05
F,1978,r,95082,0.06209469176002226
F,1978,s,8025,0.005240843707265083
F,1978,t,8586,0.005607212968296324
F,1978,u,232,0.0001515109956492834
F,1978,v,24,1.56735512740638e-05
F,1978,w,406,0.00026514424238624593
F,1978,x,117,7.640856246106102e-05
F,1978,y,226283,0.14777742512287412
F,1978,z,909,0.0005936357545051664
F,1979,a,612260,0.3815683527484937
F,1979,b,54,3.3653498592785187e-05
F,1979,c,366,0.00022809593490665518
F,1979,d,2020,0.0012588901325449274
F,1979,e,303486,0.18913640136907417
F,1979,f,6,3.7392776214205764e-06
F,1979,g,511,0.00031846181075765245
F,1979,h,63575,0.03962076246363552
F,1979,i,57375,0.03575684225483426
F,1979,k,725,0.0004518293792549863
F,1979,l,65808,0.04101239695174089
F,1979,m,2479,0.0015449448705836017
F,1979,n,145940,0.09095169601168648
F,1979,o,2649,0.0016508910698571845
F,1979,p,59,3.676956327730234e-05
F,1979,r,96896,0.060386840734194695
F,1979,s,8367,0.005214422643070994
F,1979,t,9076,0.005656280615335525
F,1979,u,264,0.00016452821534250538
F,1979,v,20,1.2464258738068588e-05
F,1979,w,466,0.0002904172285969981
F,1979,x,130,8.101768179744583e-05
F,1979,y,231078,0.14401079903377065
F,1979,z,978,0.000609502252291554
F,1980,a,627621,0.37825378678072563
F,1980,b,79,4.761161458217192e-05
F,1980,c,404,0.00024348218090123363
F,1980,d,2022,0.0012186162618373624
F,1980,e,310447,0.18709978369862693
F,1980,f,14,8.43750131835958e-06
F,1980,g,576,0.00034714291138393706
F,1980,h,71251,0.04294145760245989
F,1980,i,57507,0.03465824202249317
F,1980,j,9,5.4241079903740166e-06
F,1980,k,878,0.0005291518683942652
F,1980,l,68555,0.04131663592001008
F,1980,m,2327,0.0014024332548444817
F,1980,n,157599,0.0949815550194394
F,1980,o,3081,0.001856852968704705
F,1980,p,74,4.4598221254186354e-05
F,1980,r,99299,0.059845388815127715
F,1980,s,9075,0.0054693088902938
F,1980,t,9183,0.005534398186178288
F,1980,u,319,0.000192254494325479
F,1980,v,12,7.232143987165355e-06
F,1980,w,438,0.00026397325553153547
F,1980,x,155,9.34151931675525e-05
F,1980,y,237326,0.14303131699150043
F,1980,z,1008,0.0006075000949218898
F,1981,a,628684,0.37717275815873574
F,1981,b,97,5.819419221961648e-05
F,1981,c,434,0.0002603740146733356
F,1981,d,1917,0.0011500852214948948
F,1981,e,312604,0.18754368314042258
F,1981,f,15,8.999101889631414e-06
F,1981,g,690,0.00041395868692304505
F,1981,h,74378,0.044622346689800356
F,1981,i,55945,0.033563650347695304
F,1981,j,7,4.199580881827993e-06
F,1981,k,790,0.00047395269952058786
F,1981,l,71124,0.04267014151987632
F,1981,m,2144,0.0012862716300913169
F,1981,n,161798,0.09706911250257225
F,1981,o,2968,0.0017806222938950692
F,1981,p,91,5.4594551463763915e-05
F,1981,r,97272,0.0583573759338818
F,1981,s,9527,0.005715629580167899
F,1981,t,9093,0.0054552555654945635
F,1981,u,355,0.0002129787447212768
F,1981,v,12,7.199281511705131e-06
F,1981,w,444,0.00026637341593308987
F,1981,x,137,8.219179725863358e-05
F,1981,y,235350,0.1411959086483169
F,1981,z,957,0.0005741427005584843
F,1982,a,624930,0.3693361134160266
F,1982,b,130,7.683051660839367e-05
F,1982,c,396,0.00023403757366864534
F,1982,d,2126,0.001256474448534192
F,1982,e,316717,0.1871810056050817
F,1982,f,17,1.004706755648225e-05
F,1982,g,777,0.0004592100877286299
F,1982,h,74567,0.0440693933226007
F,1982,i,54291,0.032086196747586934
F,1982,j,11,6.501043713017926e-06
F,1982,k,723,0.00042729587313745097
F,1982,l,76146,0.045002588597405725
F,1982,m,2213,0.0013078917942644247
F,1982,n,168807,0.09976560782394701
F,1982,o,2705,0.0015986657494284993
F,1982,p,94,5.555437354760773e-05
F,1982,r,97875,0.05784451394651178
F,1982,s,11197,0.006617471495878338
F,1982,t,9297,0.005494563945447969
F,1982,u,370,0.00021867147034696662
F,1982,v,19,1.1229075504303692e-05
F,1982,w,568,0.00033569025718128926
F,1982,x,140,8.274055634750088e-05
F,1982,y,246919,0.14593011023406122
F,1982,z,1001,0.0005915949778846313
F,1983,a,606713,0.3634130504838016
F,1983,b,115,6.888347671079603e-05
F,1983,c,405,0.00024258963537280337
F,1983,d,1982,0.0011871917464417192
F,1983,e,308686,0.18489882514738068
F,1983,f,19,1.1380748326131516e-05
F,1983,g,753,0.0004510370257672122
F,1983,h,72644,0.04351279375807884
F,1983,i,49911,0.02989602787923948
F,1983,j,8,4.791894032055375e-06
F,1983,k,608,0.0003641839464362085
F,1983,l,72427,0.043382813632459334
F,1983,m,2091,0.0012524813026284737
F,1983,n,170790,0.10230094771684219
F,1983,o,2683,0.0016070814610005715
F,1983,p,79,4.731995356654683e-05
F,1983,r,98244,0.058846854660656034
F,1983,s,11252,0.006739798956085885
F,1983,t,8774,0.005255509779656733
F,1983,u,331,0.00019826461557629114
F,1983,v,9,5.390880786062297e-06
F,1983,w,646,0.00038694544308847154
F,1983,x,149,8.924902634703137e-05
F,1983,y,259278,0.1553040876054067
F,1983,z,889,0.0005324992243121536
F,1984,a,611166,0.3632711918002658
F,1984,b,105,6.241099004039477e-05
F,1984,c,412,0.0002448888371108823
F,1984,d,1865,0.0011085380611936784
F,1984,e,310751,0.184707405390883
F,1984,f,17,1.0104636482730582e-05
F,1984,g,686,0.0004077518015972458
F,1984,h,72027,0.0428121559965668
F,1984,i,48339,0.02873223664345374
F,1984,j,22,1.3076588389416049e-05
F,1984,k,566,0.00033642495583679463
F,1984,l,72143,0.042881105280801905
F,1984,m,2085,0.0012393039450878391
F,1984,n,175074,0.10406230162221022
F,1984,o,2446,0.0014538788727505296
F,1984,p,83,4.9334401650978724e-05
F,1984,r,95832,0.0569616190242963
F,1984,s,10893,0.006474694423904954
F,1984,t,8572,0.0050951143488215615
F,1984,u,331,0.0001967432162225778
F,1984,v,7,4.1607326693596515e-06
F,1984,w,597,0.00035485105765824455
F,1984,x,234,0.00013908734923287976
F,1984,y,267253,0.15885261258348213
F,1984,z,890,0.0005290074393900128
F,1985,a,624123,0.36297827793771265
F,1985,b,127,7.38608275902178e-05
F,1985,c,443,0.0002576405245863503
F,1985,d,1950,0.0011340835732356277
F,1985,e,319732,0.1859501584809096
F,1985,f,23,1.3376370350984327e-05
F,1985,g,661,0.00038442525226089737
F,1985,h,72145,0.041958184303120184
F,1985,i,47359,0.027543109715315945
F,1985,j,20,1.1631626392160285e-05
F,1985,k,609,0.00035418302364128066
F,1985,l,71827,0.041773241443484835
F,1985,m,2035,0.0011835179854023088
F,1985,n,184208,0.10713193172235308
F,1985,o,2545,0.001480124458402396
F,1985,p,104,6.0484457239233474e-05
F,1985,r,87822,0.05107563465061502
F,1985,s,10596,0.006162435662566518
F,1985,t,8744,0.005085347058652476
F,1985,u,339,0.00019715606734711682
F,1985,v,8,4.6526505568641135e-06
F,1985,w,688,0.0004001279478903138
F,1985,x,225,0.00013085579691180318
F,1985,y,282238,0.16414434848352671
F,1985,z,879,0.0005112099799354445
F,1986,a,624557,0.36437438048881804
F,1986,b,142,8.284457948499842e-05
F,1986,c,439,0.0002561181013655937
F,1986,d,2004,0.00116915871329533
F,1986,e,312046,0.18205154683081562
F,1986,f,27,1.575213835278139e-05
F,1986,g,589,0.0003436299811032681
F,1986,h,75597,0.04410423715019314
F,1986,i,45607,0.026607695327974107
F,1986,j,30,1.750237594753488e-05
F,1986,k,566,0.0003302114928768247
F,1986,l,67112,0.03915398181969869
F,1986,m,1983,0.0011569070501320554
F,1986,n,184185,0.10745583712989039
F,1986,o,2392,0.0013955227755501143
F,1986,p,92,5.367395290577363e-05
F,1986,r,81554,0.04757962560084198
F,1986,s,10235,0.005971227260767316
F,1986,t,8902,0.0051935383561651826
F,1986,u,277,0.00016160527124890539
F,1986,v,5,2.91706265792248e-06
F,1986,w,678,0.0003955536964142882
F,1986,x,305,0.00017794082213327126
F,1986,y,293863,0.17144335676901473
F,1986,z,866,0.0005052352523521735
F,1987,a,647182,0.37247713391823234
F,1987,b,162,9.323698077936907e-05
F,1987,c,443,0.00025496285484728705
F,1987,d,2066,0.0011890592733961513
F,1987,e,314221,0.18084578603379092
F,1987,f,26,1.4963959878170345e-05
F,1987,g,872,0.0005018681928370977
F,1987,h,75474,0.04343807337865495
F,1987,i,44876,0.025827794749722015
F,1987,j,5,2.8776845919558357e-06
F,1987,k,604,0.00034762429870826493
F,1987,l,64675,0.03722285019694873
F,1987,m,2077,0.0011953901794984542
F,1987,n,183204,0.10544066559693538
F,1987,o,2374,0.0013663246442606307
F,1987,p,84,4.834510114485804e-05
F,1987,r,77568,0.04464324768576605
F,1987,s,10549,0.0060713389521084215
F,1987,t,9008,0.005184436560867633
F,1987,u,256,0.0001473374511081388
F,1987,v,6,3.453221510347003e-06
F,1987,w,678,0.0003902140306692113
F,1987,x,438,0.0002520851702553312
F,1987,y,299743,0.1725131625293236
F,1987,z,917,0.0005277673541647002
F,1988,a,662553,0.37240657136818817
F,1988,b,142,7.981509876837433e-05
F,1988,c,449,0.0002523730939929583
F,1988,d,2180,0.0012253303895426483
F,1988,e,321949,0.18096050164351654
F,1988,f,25,1.4051954008516609e-05
F,1988,g,712,0.00040019965016255304
F,1988,h,78778,0.044279393315316856
F,1988,i,44434,0.024975380976577078
F,1988,j,6,3.372468962043986e-06
F,1988,k,624,0.0003507367720525745
F,1988,l,63094,0.035463759448533874
F,1988,m,2034,0.0011432669781329112
F,1988,n,197964,0.11127124093367928
F,1988,o,2533,0.0014237439801429027
F,1988,p,99,5.564573787372577e-05
F,1988,r,73331,0.041217753575941256
F,1988,s,11605,0.00652291705075341
F,1988,t,8785,0.004937856638592736
F,1988,u,322,0.00018098916762969392
F,1988,w,607,0.00034118144332678324
F,1988,x,550,0.00030914298818736537
F,1988,y,305142,0.171513654002671
F,1988,z,1194,0.0006711213234467532
F,1989,a,692957,0.3759824031486818
F,1989,b,154,8.355682976706635e-05
F,1989,c,369,0.00020021084535095767
F,1989,d,2280,0.0012370751420059172
F,1989,e,328811,0.1784052256658367
F,1989,f,26,1.4106997233400812e-05
F,1989,g,650,0.0003526749308350203
F,1989,h,81508,0.04422435117307821
F,1989,i,45613,0.02474855633873505
F,1989,j,36,1.9532765400093432e-05
F,1989,k,513,0.0002783419069513314
F,1989,l,63362,0.03437875225779778
F,1989,m,2092,0.001135070700472096
F,1989,n,210723,0.1143334145389969
F,1989,o,2562,0.0013900818043066493
F,1989,p,75,4.069326125019465e-05
F,1989,r,69381,0.03764452211733007
F,1989,s,13075,0.007094191877950601
F,1989,t,10074,0.005465918851126145
F,1989,u,315,0.00017091169725081754
F,1989,v,9,4.883191350023358e-06
F,1989,w,474,0.0002571814111012302
F,1989,x,602,0.0003266312436348957
F,1989,y,316036,0.17147380683288688
F,1989,z,1360,0.0007379044706701963
F,1990,a,718704,0.3788123479382856
F,1990,b,155,8.169693494183178e-05
F,1990,c,369,0.00019449141286152213
F,1990,d,2539,0.001338248502047167
F,1990,e,338553,0.17844349945394822
F,1990,f,31,1.6339386988366357e-05
F,1990,g,691,0.00036421020674068236
F,1990,h,85552,0.04509249147189415
F,1990,i,45637,0.0240542130318734
F,1990,j,19,1.0014462992869703e-05
F,1990,k,485,0.00025563234481798975
F,1990,l,65379,0.034459767158464646
F,1990,m,2434,0.0012829054170865714
F,1990,n,217924,0.11486272806621774
F,1990,o,2803,0.0014773968299480935
F,1990,p,80,4.21661599699777e-05
F,1990,r,69229,0.036489013607019824
F,1990,s,15847,0.008352589213052956
F,1990,t,9939,0.005238618299270104
F,1990,u,383,0.00020187049085626822
F,1990,v,5,2.635384998123606e-06
F,1990,w,390,0.00020556002985364126
F,1990,x,568,0.0002993797357868416
F,1990,y,317994,0.16760732341866358
F,1990,z,1546,0.0008148610414198189
F,1991,a,710876,0.37931391433800576
F,1991,b,178,9.497841642166149e-05
F,1991,c,331,0.00017661716761556152
F,1991,d,2934,0.001565543111130083
F,1991,e,331456,0.17686048310931587
F,1991,f,29,1.5474011664203276e-05
F,1991,g,672,0.0003585702013222276
F,1991,h,90876,0.048490216689521956
F,1991,i,44763,0.023884937383611422
F,1991,j,51,2.7212917064633345e-05
F,1991,k,430,0.00022944224191749683
F,1991,l,66655,0.035566215430257564
F,1991,m,2387,0.0012736712359466627
F,1991,n,211184,0.11268495445838292
F,1991,o,2877,0.001535128674410787
F,1991,p,90,4.80227948199412e-05
F,1991,r,67406,0.035966938973699514
F,1991,s,18353,0.00979291503700423
F,1991,t,9269,0.004945814279844833
F,1991,u,378,0.00020169573824375305
F,1991,v,7,3.7351062637732043e-06
F,1991,w,389,0.00020756519094396807
F,1991,x,769,0.000410328102405942
F,1991,y,310189,0.1655126966933638
F,1991,z,1561,0.0008329286968214246
F,1992,a,697731,0.3786217629738802
F,1992,b,171,9.279266861947301e-05
F,1992,c,403,0.00021868681551840714
F,1992,d,3192,0.0017321298142301627
F,1992,e,327479,0.17770555746687952
F,1992,f,63,3.418677264927953e-05
F,1992,g,715,0.00038799273721007714
F,1992,h,89424,0.0485256818633202
F,1992,i,44588,0.02419555268073136
F,1992,j,39,2.1163240211458757e-05
F,1992,k,581,0.0003152780144322445
F,1992,l,61239,0.03323117095665443
F,1992,m,2501,0.0013571606094579063
F,1992,n,214371,0.11632781967616987
F,1992,o,2867,0.0015557694791346732
F,1992,p,90,4.8838246641827895e-05
F,1992,r,67541,0.0366509335159522
F,1992,s,19658,0.01066735836094503
F,1992,t,9194,0.004989098218055175
F,1992,u,330,0.00017907357102003562
F,1992,v,7,3.798530294364392e-06
F,1992,w,434,0.0002355088782505923
F,1992,x,769,0.0004172956851951739
F,1992,y,297969,0.16169203904020907
F,1992,z,1462,0.0007933501843372487
F,1993,a,680449,0.3763972131795917
F,1993,b,229,0.00012667365492215654
F,1993,c,335,0.00018530862182935563
F,1993,d,3372,0.0018652557397271262
F,1993,e,316365,0.17500048401505702
F,1993,f,44,2.433904286713925e-05
F,1993,g,621,0.0003435124004657608
F,1993,h,89839,0.049695347094111886
F,1993,i,43901,0.024284280020688186
F,1993,j,55,3.0423803583924063e-05
F,1993,k,596,0.0003296833988367044
F,1993,l,59615,0.03297663728464787
F,1993,m,2583,0.0014288124483141063
F,1993,n,217508,0.12031673945331191
F,1993,o,2878,0.0015919946675369719
F,1993,p,63,3.4849084105222106e-05
F,1993,r,72364,0.04002887495540147
F,1993,s,23171,0.012817271869874627
F,1993,t,9267,0.005126134323858623
F,1993,u,368,0.00020356290397971008
F,1993,v,24,1.3275841563894136e-05
F,1993,w,422,0.0002334335474984719
F,1993,x,885,0.0004895466576685962
F,1993,y,281329,0.15561996797203223
F,1993,z,1512,0.0008363780185253306
F,1994,a,667839,0.3742638310654464
F,1994,b,238,0.00013337764310496428
F,1994,c,391,0.00021912041367244133
F,1994,d,3790,0.002123954904906784
F,1994,e,309562,0.17348172249940735
F,1994,f,47,2.633928246190471e-05
F,1994,g,607,0.00034016903094417363
F,1994,h,95688,0.0536245374513774
F,1994,i,43309,0.02427080817324747
F,1994,j,59,3.3064205643667616e-05
F,1994,k,615,0.0003446523130653489
F,1994,l,59302,0.03323344954374198
F,1994,m,2534,0.0014200796118822667
F,1994,n,221040,0.1238730850080727
F,1994,o,2683,0.0015035807413891563
F,1994,p,78,4.371200068145888e-05
F,1994,r,68096,0.038161697415443896
F,1994,s,26097,0.014625026689538877
F,1994,t,9283,0.005202288491358754
F,1994,u,421,0.00023593272162684859
F,1994,v,8,4.48328212117527e-06
F,1994,w,462,0.00025890954249787186
F,1994,x,787,0.00044104287867061717
F,1994,y,270128,0.15138250410360415
F,1994,z,1343,0.0007526309860922984
F,1995,a,657953,0.3744240968791969
F,1995,b,250,0.00014226855751064168
F,1995,c,663,0.00037729621451822176
F,1995,d,3572,0.0020327331497120484
F,1995,e,301080,0.171336869181216
F,1995,f,28,1.593407844119187e-05
F,1995,g,540,0.00030730008422298605
F,1995,h,97371,0.05541132685347477
F,1995,i,42436,0.024149234026086364
F,1995,j,72,4.097334456306481e-05
F,1995,k,626,0.0003562404680066468
F,1995,l,58077,0.03305012405818215
F,1995,m,2498,0.0014215474266463318
F,1995,n,220832,0.1256698003687601
F,1995,o,2448,0.0013930937151442034
F,1995,p,60,3.4144453802554e-05
F,1995,r,64243,0.036559035760624616
F,1995,s,27469,0.015631900025039266
F,1995,t,9233,0.005254262365983019
F,1995,u,422,0.00024014932507796316
F,1995,v,8,4.552593840340534e-06
F,1995,w,554,0.000315267123443582
F,1995,x,1033,0.0005878536796339714
F,1995,y,264416,0.15047233161093532
F,1995,z,1356,0.0007716646559377205
F,1996,a,654829,0.37382891062927553
F,1996,b,277,0.00015813381546069175
F,1996,c,728,0.00041560078575950755
F,1996,d,3824,0.002183045885637853
F,1996,e,300653,0.1716368448364742
F,1996,f,18,1.0275843603943868e-05
F,1996,g,513,0.00029286154271240025
F,1996,h,102508,0.05851978756405989
F,1996,i,41917,0.023929585352584173
F,1996,j,58,3.311105161270802e-05
F,1996,k,579,0.0003305396359268611
F,1996,l,57622,0.0328952588970252
F,1996,m,2529,0.0014437560263541136
F,1996,n,222875,0.12723492462383276
F,1996,o,2323,0.0013261547051089781
F,1996,p,111,6.336770222432053e-05
F,1996,r,59720,0.03409296555708488
F,1996,s,31350,0.017897094276868905
F,1996,t,9087,0.005187588379390997
F,1996,u,421,0.0002403405642922427
F,1996,v,8,4.56704160175283e-06
F,1996,w,584,0.00033339403692795666
F,1996,x,1157,0.0006605083916535031
F,1996,y,256650,0.146516403386233
F,1996,z,1340,0.0007649794682935992
F,1997,a,653798,0.3758905004280381
F,1997,b,284,0.00016328116959911598
F,1997,c,668,0.00038405570877538545
F,1997,d,3634,0.002089309050433759
F,1997,e,297211,0.17087661865395373
F,1997,f,35,2.012267935200373e-05
F,1997,g,481,0.0002765431076661084
F,1997,h,106848,0.06143051552579699
F,1997,i,40159,0.02308876228848908
F,1997,j,61,3.507095544206364e-05
F,1997,k,536,0.00030816446093354284
F,1997,l,56275,0.03235439372954314
F,1997,m,2857,0.0016425855688192758
F,1997,n,227486,0.13078936671628344
F,1997,o,2188,0.0012579549263481188
F,1997,p,77,4.426989457440821e-05
F,1997,r,58907,0.03386761921681382
F,1997,s,31743,0.01825012030487584
F,1997,t,8655,0.004976051136902636
